paper_id,title,field,abstract,published,clean_abstract
http://arxiv.org/abs/2603.04088v1,Wasserstein Gradient Flows of semi-discret energies: evolution of urban areas anduniform quantization,mathematics,"We study the Wasserstein gradient flow of semi-discrete energies in the space of probability measures, that is functionals depending on two measures-one being an absolutely continuous density and the other an atomic measure. These energies appear naturally in the field of urban planning. This is done via the celebrated JKO scheme, for which we prove convergence to a limiting system composed of a parabolic PDE with singular advection coupled with an ODE, also presenting singular dynamics. This is first done under more general assumptions using classical tools, and in a second moment convergence is proven to hold in $L^2_tH^1_x$ for the cases of linear and Porous-Medium type diffusions. We then pass to the study of some qualitative properties of this system, such as the convergence of the atoms towards the baricenters of their corresponding Laguerre cells. We finish this work with extensive numerical simulations that aid in formulating conjectures for the qualitative behavior of this system; in the case of linear diffusion, for instance, we observe a dynamic crystallization phenomenon.",2026-03-04 13:58:54+00:00,"We study the Wasserstein gradient flow of semi-discrete energies in the space of probability measures, that is functionals depending on two measures-one being an absolutely continuous density and the other an atomic measure. These energies appear naturally in the field of urban planning. This is done via the celebrated JKO scheme, for which we prove convergence to a limiting system composed of a parabolic PDE with singular advection coupled with an ODE, also presenting singular dynamics. This is first done under more general assumptions using classical tools, and in a second moment convergence is proven to hold in for the cases of linear and Porous-Medium type diffusions. We then pass to the study of some qualitative properties of this system, such as the convergence of the atoms towards the baricenters of their corresponding Laguerre cells. We finish this work with extensive numerical simulations that aid in formulating conjectures for the qualitative behavior of this system; in the case of linear diffusion, for instance, we observe a dynamic crystallization phenomenon."
http://arxiv.org/abs/2603.04086v1,Unweighted Hardy Inequalities on the Heisenberg Group and in Step-Two Carnot Groups,mathematics,"We establish unweighted Hardy-type inequalities on step-two Carnot groups with one-dimensional vertical layer, with explicit lower bounds for the optimal Hardy constant. The approach is based on a quantitative integration-by-parts mechanism that replaces the non-horizontal Euler vector field by a suitably constructed horizontal vector field with controlled norm. As applications, we obtain fully explicit bounds in the Heisenberg group for both the Kor{à}nyi gauge and the Carnot--Carath{é}odory distance, and we extend the results to non-isotropic step-two structures through a generalized Kor{à}nyi-type homogeneous norm.",2026-03-04 13:55:44+00:00,"We establish unweighted Hardy-type inequalities on step-two Carnot groups with one-dimensional vertical layer, with explicit lower bounds for the optimal Hardy constant. The approach is based on a quantitative integration-by-parts mechanism that replaces the non-horizontal Euler vector field by a suitably constructed horizontal vector field with controlled norm. As applications, we obtain fully explicit bounds in the Heisenberg group for both the Kor{à}nyi gauge and the Carnot--Carath{é}odory distance, and we extend the results to non-isotropic step-two structures through a generalized Kor{à}nyi-type homogeneous norm."
http://arxiv.org/abs/2603.04085v1,Electric current dynamics in the stellarator coil winding surface model,mathematics,"In stellarator design, the coil winding surfaces $Σ\subset\mathbb R^3$ support current distributions $j$ that shape the magnetic field. This work provides a theoretical framework explaining the emergence of centre and saddle point regions, a key feature in coil optimisation. For coil winding surfaces with a toroidal shape, we prove a dichotomy principle: the current distribution has both centre and saddle point regions or is no-where vanishing. For coil winding surfaces that consist of piecewise cylinders, we show that if $j$ is oppositely oriented on the two boundary circles, centre and saddle points appear, and all but finitely many field lines of $j$ are periodic. When $j$ admits a harmonic potential, all field lines are closed poloidal orbits. These results offer insights into current patterns on winding surfaces, with implications for coil design strategies and their simplification.",2026-03-04 13:55:23+00:00,"In stellarator design, the coil winding surfaces support current distributions that shape the magnetic field. This work provides a theoretical framework explaining the emergence of centre and saddle point regions, a key feature in coil optimisation. For coil winding surfaces with a toroidal shape, we prove a dichotomy principle: the current distribution has both centre and saddle point regions or is no-where vanishing. For coil winding surfaces that consist of piecewise cylinders, we show that if is oppositely oriented on the two boundary circles, centre and saddle points appear, and all but finitely many field lines of are periodic. When admits a harmonic potential, all field lines are closed poloidal orbits. These results offer insights into current patterns on winding surfaces, with implications for coil design strategies and their simplification."
http://arxiv.org/abs/2603.04078v1,Riemannian Gradient Method with Momentum,mathematics,"In this paper, we consider the problem of minimizing a smooth function on a Riemannian manifold and present a Riemannian gradient method with momentum. The proposed algorithm represents a substantial and nontrivial extension of a recently introduced method for unconstrained optimization. We prove that the algorithm, supported by a safeguarding rule, produces an $ε$-stationary point with a worst-case complexity bound of $\mathcal{O}(ε^{-2})$. Extensive computational experiments on benchmark problems are carried out, comparing the proposed method with state-of-the-art solvers available in the Manopt package. The results demonstrate competitive and often superior performance. Overall, the numerical evidence confirms the effectiveness and robustness of the proposed approach, which provides a meaningful extension of the recently introduced momentum-based method to Riemannian optimization.",2026-03-04 13:50:24+00:00,"In this paper, we consider the problem of minimizing a smooth function on a Riemannian manifold and present a Riemannian gradient method with momentum. The proposed algorithm represents a substantial and nontrivial extension of a recently introduced method for unconstrained optimization. We prove that the algorithm, supported by a safeguarding rule, produces an -stationary point with a worst-case complexity bound of . Extensive computational experiments on benchmark problems are carried out, comparing the proposed method with state-of-the-art solvers available in the Manopt package. The results demonstrate competitive and often superior performance. Overall, the numerical evidence confirms the effectiveness and robustness of the proposed approach, which provides a meaningful extension of the recently introduced momentum-based method to Riemannian optimization."
http://arxiv.org/abs/2603.04076v1,Limiting empirical spectral measure of the normalized Laplacian in preferential attachment graphs,mathematics,"We study the empirical spectral distribution of the normalized Laplacian of linear preferential attachment graphs in the Barab{á}si-Albert regime with fixed out-degree. For the resulting sequence of random multigraphs, we prove that the empirical spectral distribution converges weakly in probability to a deterministic probability measure supported on the interval [0, 2]. The limit is characterized via the local weak limit of preferential attachment graphs (the P{ó}lya-point graph): the limiting Stieltjes transform is given by the expected diagonal Green function at the root of the normalized Laplacian operator on this infinite random graph. The proof combines a resolvent approach with a uniform Neumann-series expansion for the normalized Laplacian, a random-walk representation in terms of return probabilities on decorated neighborhoods, a truncation and Doob martingale-Azuma-Hoeffding concentration argument along the PA filtration, and an analytic continuation argument based on normal families.",2026-03-04 13:50:02+00:00,"We study the empirical spectral distribution of the normalized Laplacian of linear preferential attachment graphs in the Barab{á}si-Albert regime with fixed out-degree. For the resulting sequence of random multigraphs, we prove that the empirical spectral distribution converges weakly in probability to a deterministic probability measure supported on the interval [0, 2]. The limit is characterized via the local weak limit of preferential attachment graphs (the P{ó}lya-point graph): the limiting Stieltjes transform is given by the expected diagonal Green function at the root of the normalized Laplacian operator on this infinite random graph. The proof combines a resolvent approach with a uniform Neumann-series expansion for the normalized Laplacian, a random-walk representation in terms of return probabilities on decorated neighborhoods, a truncation and Doob martingale-Azuma-Hoeffding concentration argument along the PA filtration, and an analytic continuation argument based on normal families."
http://arxiv.org/abs/2603.04068v1,Bilinear spherical maximal function on the Heisenberg group,mathematics,"We introduce the bilinear Nevo-Thangavelu spherical means on the Heisenberg group $\mathbb{H}^n,$ and derive $L^{p_1}(\mathbb{H}^n) \times L^{p_2}(\mathbb{H}^n) \to L^{p}(\mathbb{H}^n)$ estimates for the single-scale bilinear averaging operators, the (full) bilinear Nevo-Thangavelu maximal operator and finally for the bilinear lacunary maximal operator on $\mathbb{H}^n; n \geq 2$. Our result for the full maximal operator is sharp. The principal tools in our analysis include newly developed estimates for single-scale bilinear averages, Hopf's maximal ergodic theorem, and a $T^*T$ argument adapted to this setting.",2026-03-04 13:44:15+00:00,"We introduce the bilinear Nevo-Thangavelu spherical means on the Heisenberg group and derive estimates for the single-scale bilinear averaging operators, the (full) bilinear Nevo-Thangavelu maximal operator and finally for the bilinear lacunary maximal operator on . Our result for the full maximal operator is sharp. The principal tools in our analysis include newly developed estimates for single-scale bilinear averages, Hopf's maximal ergodic theorem, and a argument adapted to this setting."
http://arxiv.org/abs/2603.04067v1,The Construction Principle and superstability of free objects in varieties of algebras,mathematics,"We investigate the relationship between the Eklof-Mekler-Shelah Construction Principle for a variety of algebras $\mathbf{V}$ and the question of superstability of the free objects in $\mathbf{V}$, denoted as $\mathcal{F}_\mathbf{V}$. We consider this question in the general setting of AEC-coverings of $\mathcal{F}_\mathbf{V}$, with applications to first-order logic and beyond. Our main result is that if a strong form of the Construction Principle is satisfied, then almost all AEC-covering of $\mathcal{F}_\mathbf{V}$ are unsuperstable. Concrete applications to $R$-modules and varieties of groups are also considered.",2026-03-04 13:43:27+00:00,"We investigate the relationship between the Eklof-Mekler-Shelah Construction Principle for a variety of algebras and the question of superstability of the free objects in , denoted as . We consider this question in the general setting of AEC-coverings of , with applications to first-order logic and beyond. Our main result is that if a strong form of the Construction Principle is satisfied, then almost all AEC-covering of are unsuperstable. Concrete applications to -modules and varieties of groups are also considered."
http://arxiv.org/abs/2603.04065v1,Online Order Fulfillment with Replenishment,mathematics,"In modern e-commerce and service operations, firms must jointly manage inventory replenishment and real-time order fulfillment to maximize profit under demand uncertainty. While each component has been studied extensively in isolation, their interaction remains underexplored. This paper investigates a fundamental operational question: which lever plays a more decisive role in overall system performance, replenishment or fulfillment?
  We model the system as a one-location online order fulfillment problem with lost sales and stochastic customer arrivals, each offering heterogeneous rewards. Replenishment follows either a base-stock or constant-order policy, while real-time fulfillment decisions are made using online algorithms. Our core performance metric is the expected average profit per replenishment cycle, evaluated across all combinations of these policies and algorithms. Our main theoretical result shows that when the replenishment cycle is long, the cumulative regret of online fulfillment remains of the same order as in a corresponding single-cycle problem, even under repeated replenishment, revealing a form of regret stability. This phenomenon also extends to a multi-location setting. We further develop a regret-based framework that quantitatively compares the value of improving replenishment versus improving fulfillment, and we characterize regimes in which optimizing replenishment yields a larger revenue impact than refining the online fulfillment algorithm (and vice versa). Motivated by examples where myopic algorithms underperform, we introduce a novel look-ahead online algorithm that anticipates future replenishment and demand. Numerical experiments verify that this algorithm outperforms myopic baselines. Overall, our results provide both theoretical and managerial insights into situations where inventory replenishment policies are more influential and vice versa.",2026-03-04 13:41:31+00:00,"In modern e-commerce and service operations, firms must jointly manage inventory replenishment and real-time order fulfillment to maximize profit under demand uncertainty. While each component has been studied extensively in isolation, their interaction remains underexplored. This paper investigates a fundamental operational question: which lever plays a more decisive role in overall system performance, replenishment or fulfillment? We model the system as a one-location online order fulfillment problem with lost sales and stochastic customer arrivals, each offering heterogeneous rewards. Replenishment follows either a base-stock or constant-order policy, while real-time fulfillment decisions are made using online algorithms. Our core performance metric is the expected average profit per replenishment cycle, evaluated across all combinations of these policies and algorithms. Our main theoretical result shows that when the replenishment cycle is long, the cumulative regret of online fulfillment remains of the same order as in a corresponding single-cycle problem, even under repeated replenishment, revealing a form of regret stability. This phenomenon also extends to a multi-location setting. We further develop a regret-based framework that quantitatively compares the value of improving replenishment versus improving fulfillment, and we characterize regimes in which optimizing replenishment yields a larger revenue impact than refining the online fulfillment algorithm (and vice versa). Motivated by examples where myopic algorithms underperform, we introduce a novel look-ahead online algorithm that anticipates future replenishment and demand. Numerical experiments verify that this algorithm outperforms myopic baselines. Overall, our results provide both theoretical and managerial insights into situations where inventory replenishment policies are more influential and vice versa."
http://arxiv.org/abs/2603.04063v1,Signed graphs with exactly two main eigenvalues: The unicyclic case,mathematics,"An eigenvalue $λ$ of a signed graph $S$ of order $n$ is called a main eigenvalue if its eigenspace is not orthogonal to the all-ones vector $j$. Characterizing signed graphs with exactly $k$ $(1\le k\le n)$ distinct main eigenvalues is a problem in algebraic and graph theory that has been studied since 2020. Du et al. (2024, 2026) characterized a class of signed graphs with exactly two main eigenvalues by analyzing a type of multigraph whose base graph is a tree. In this paper, we extend this study to the case where the associated multigraph has a unicyclic base graph, and we conclude by proposing several open problems.",2026-03-04 13:40:11+00:00,"An eigenvalue of a signed graph of order is called a main eigenvalue if its eigenspace is not orthogonal to the all-ones vector . Characterizing signed graphs with exactly distinct main eigenvalues is a problem in algebraic and graph theory that has been studied since 2020. Du et al. (2024, 2026) characterized a class of signed graphs with exactly two main eigenvalues by analyzing a type of multigraph whose base graph is a tree. In this paper, we extend this study to the case where the associated multigraph has a unicyclic base graph, and we conclude by proposing several open problems."
http://arxiv.org/abs/2603.04060v2,"The small finitistic dimensions of commutative rings, III",mathematics,"The small finitistic dimension fPD$(R)$ of a ring $R$ is defined to be the supremum of projective dimensions of $R$-modules with finite projective resolutions. In this paper, we show that a commutative ring $R$ has fPD$(R)\leq d$ if and only if for any finitely generated ideal $I$ of $R$, if $Ext_R^i(R/I,R)=0$ for each $i=0,\dots,d$, then $Ext_R^i(R/I,R)=0$ for all $i\geq 0.$ As applications, we obtain that, for any commutative ring $R$, fPD$(R)\leq \mbox{FP-}Id_RR$, the self-FP-injective dimension of $R$. We also give some applications of these results to (weak) $(n,d)$-rings, DW-rings and rings of Prufer type.",2026-03-04 13:39:07+00:00,"The small finitistic dimension fPD of a ring is defined to be the supremum of projective dimensions of -modules with finite projective resolutions. In this paper, we show that a commutative ring has fPD if and only if for any finitely generated ideal of , if for each , then for all As applications, we obtain that, for any commutative ring , fPD, the self-FP-injective dimension of . We also give some applications of these results to (weak) -rings, DW-rings and rings of Prufer type."
http://arxiv.org/abs/2603.04055v1,A scalar auxiliary variable-based semi-implicit scheme for stochastic Cahn--Hilliard equation,mathematics,"In this paper, we present a novel semi-implicit numerical scheme for the stochastic Cahn--Hilliard equation driven by multiplicative noise. By reformulating the original equation into an equivalent stochastic scalar auxiliary variable (SSAV) system, our method enables an efficient and stable treatment of polynomial nonlinearities in a semi-implicit fashion. In order to accurately capture the impact of stochastic perturbations, we carefully incorporate Itô correction terms into the SSAV approximation. Leveraging the smoothing properties of the underlying semigroup and the $H^{-1}$-dissipative structure of the nonlinear term, we establish the optimal strong convergence order of one-half for the proposed scheme in the trace-class noise case. Moreover, we show that the modified SAV energy asymptotically preserves the energy evolution law. Finally, numerical experiments are provided to validate the theoretical results and to explore the influence of noise near the sharp-interface limit.",2026-03-04 13:35:52+00:00,"In this paper, we present a novel semi-implicit numerical scheme for the stochastic Cahn--Hilliard equation driven by multiplicative noise. By reformulating the original equation into an equivalent stochastic scalar auxiliary variable (SSAV) system, our method enables an efficient and stable treatment of polynomial nonlinearities in a semi-implicit fashion. In order to accurately capture the impact of stochastic perturbations, we carefully incorporate Itô correction terms into the SSAV approximation. Leveraging the smoothing properties of the underlying semigroup and the -dissipative structure of the nonlinear term, we establish the optimal strong convergence order of one-half for the proposed scheme in the trace-class noise case. Moreover, we show that the modified SAV energy asymptotically preserves the energy evolution law. Finally, numerical experiments are provided to validate the theoretical results and to explore the influence of noise near the sharp-interface limit."
http://arxiv.org/abs/2603.04053v1,An Adaptive KKT-Based Indicator for Convergence Assessment in Multi-Objective Optimization,mathematics,"Performance indicators are essential tools for assessing the convergence behavior of multi-objective optimization algorithms, particularly when the true Pareto front is
  unknown or difficult to approximate. Classical reference-based metrics such as
  hypervolume and inverted generational distance are widely used, but may suffer from
  scalability limitations and sensitivity to parameter choices in many-objective scenarios.
  Indicators derived from Karush--Kuhn--Tucker (KKT) optimality conditions provide an
  intrinsic alternative by quantifying stationarity without relying on external reference
  sets. This paper revisits an entropy-inspired KKT-based convergence indicator and proposes a
  robust adaptive reformulation based on quantile normalization. The proposed indicator
  preserves the stationarity-based interpretation of the original formulation while
  improving robustness to heterogeneous distributions of stationarity residuals, a
  recurring issue in many-objective optimization.",2026-03-04 13:34:28+00:00,"Performance indicators are essential tools for assessing the convergence behavior of multi-objective optimization algorithms, particularly when the true Pareto front is unknown or difficult to approximate. Classical reference-based metrics such as hypervolume and inverted generational distance are widely used, but may suffer from scalability limitations and sensitivity to parameter choices in many-objective scenarios. Indicators derived from Karush--Kuhn--Tucker (KKT) optimality conditions provide an intrinsic alternative by quantifying stationarity without relying on external reference sets. This paper revisits an entropy-inspired KKT-based convergence indicator and proposes a robust adaptive reformulation based on quantile normalization. The proposed indicator preserves the stationarity-based interpretation of the original formulation while improving robustness to heterogeneous distributions of stationarity residuals, a recurring issue in many-objective optimization."
http://arxiv.org/abs/2603.04051v1,Localization operators on Bergman and Fock spaces,mathematics,"We introduce localization operators on weighted Bergman and Fock spaces and show that, under a natural scaling of symbols and window functions, localization operators on the weighted Bergman space $A_{βr^2}^2$ converge, in the weak sense, to localization operators on the Fock space $F_β^2$ as $r\to\infty$. From this we derive several applications, including one about sharp norm estimates for certain Toeplitz operators on Fock spaces, one about windowed Berezin transforms for weighted Bergman spaces, and another about Szegö-type theorems for localization operators on weighted Bergman spaces.",2026-03-04 13:33:33+00:00,"We introduce localization operators on weighted Bergman and Fock spaces and show that, under a natural scaling of symbols and window functions, localization operators on the weighted Bergman space converge, in the weak sense, to localization operators on the Fock space as . From this we derive several applications, including one about sharp norm estimates for certain Toeplitz operators on Fock spaces, one about windowed Berezin transforms for weighted Bergman spaces, and another about Szegö-type theorems for localization operators on weighted Bergman spaces."
http://arxiv.org/abs/2603.04049v1,Differential Goppa Codes,mathematics,"Rosenbloom and Tsfasman, in their foundational work on the $m$-metric, introduced algebraic-geometric codes defined by multiple points on a smooth projective curve $X$. This construction involves a divisor $G$ and another divisor $D=\sum n p_i$, where $p_i$ are distinct rational points with $p_i \notin \text{supp}(G)$ and $n\in\mathbb{N}$. Although these codes are significant, their formal development for arbitrary genus remains incomplete in the literature, as most studies have concentrated on the genus $0$ case.
  We present a rigorous treatment of this class of codes. Starting with a smooth projective curve $X$, an invertible sheaf $L$, and an effective divisor $D=\sum n_i p_i$ where the $n_i$ are not necessarily equal, as well as tuples of uniformizers $t_D$ at the points of $D$ and trivializations $γ_D$ for the localizations $L_{p_i}$, the associated differential Goppa code is defined. This code arises from the theory of $n$-jets of invertible sheaves on curves, which enables the description of codewords using Hasse-Schmidt derivatives of sections of $L$.
  The variation of the code under changes in the data $(t_D, γ_D)$ is examined, and the group acting on these parameters is described. The behavior of the minimum Hamming distance under such variations is analyzed, with explicit examples provided for curves of genus $0$ and $1$. A duality theorem is established, involving principal parts of meromorphic differential forms. It is demonstrated that Goppa codes constitute a proper subclass of differential Goppa codes, and that every linear code admits a differential Goppa code structure on $\mathbb P^1$ using only two rational points.",2026-03-04 13:32:38+00:00,"Rosenbloom and Tsfasman, in their foundational work on the -metric, introduced algebraic-geometric codes defined by multiple points on a smooth projective curve . This construction involves a divisor and another divisor , where are distinct rational points with and . Although these codes are significant, their formal development for arbitrary genus remains incomplete in the literature, as most studies have concentrated on the genus case. We present a rigorous treatment of this class of codes. Starting with a smooth projective curve , an invertible sheaf , and an effective divisor where the are not necessarily equal, as well as tuples of uniformizers at the points of and trivializations for the localizations , the associated differential Goppa code is defined. This code arises from the theory of -jets of invertible sheaves on curves, which enables the description of codewords using Hasse-Schmidt derivatives of sections of . The variation of the code under changes in the data is examined, and the group acting on these parameters is described. The behavior of the minimum Hamming distance under such variations is analyzed, with explicit examples provided for curves of genus and . A duality theorem is established, involving principal parts of meromorphic differential forms. It is demonstrated that Goppa codes constitute a proper subclass of differential Goppa codes, and that every linear code admits a differential Goppa code structure on using only two rational points."
http://arxiv.org/abs/2603.04043v1,A new ultrafilter proof of Van der Waerden's theorem,mathematics,"We present a new short proof of Van der Waerden's Theorem about the existence of arbitrarily long monochromatic arithmetic progressions. The proof uses algebra in the compact space of ultrafilters $β\N$, but contrarily to the other existing proofs, neither minimal nor idempotent ultrafilters are involved.",2026-03-04 13:23:54+00:00,"We present a new short proof of Van der Waerden's Theorem about the existence of arbitrarily long monochromatic arithmetic progressions. The proof uses algebra in the compact space of ultrafilters , but contrarily to the other existing proofs, neither minimal nor idempotent ultrafilters are involved."
http://arxiv.org/abs/2603.04031v1,Rapid stabilization of general linear systems with F-equivalence,mathematics,"We study the rapid stabilization of general linear systems, when the differential operator $\mathcal{A}$ has a Riesz basis of eigenvectors. We find simple sufficient conditions for the rapid stabilization and the construction of a relatively explicit feedback operator. We use an $F$-equivalence approach \textcolor{black}{relying on Fredholm transformation} to show a stronger result: under these sufficient conditions the system is equivalent to a simple exponentially stable system, with arbitrarily large decay rate. In particular, our conditions improve the existing conditions of rapid stabilization for non-parabolic operators such as skew-adjoint systems.",2026-03-04 13:10:18+00:00,"We study the rapid stabilization of general linear systems, when the differential operator has a Riesz basis of eigenvectors. We find simple sufficient conditions for the rapid stabilization and the construction of a relatively explicit feedback operator. We use an -equivalence approach {black}{relying on Fredholm transformation} to show a stronger result: under these sufficient conditions the system is equivalent to a simple exponentially stable system, with arbitrarily large decay rate. In particular, our conditions improve the existing conditions of rapid stabilization for non-parabolic operators such as skew-adjoint systems."
http://arxiv.org/abs/2603.04030v1,On the generalized circular projected Cauchy distribution,mathematics,"\cite{tsagris2025a} proposed the generalized circular projected Cauchy distribution, whose special case is the wrapped Cauchy distribution. In this paper we first derive the relationship with the wrapped Cauchy distribution and we propose a log-likelihood ratio test for the equality of two angular means, without assuming equality of thew concentration parameters. Simulation studies illustrate the performance of the test when one falsely assumes that the true underlying distribution is the wrapped Cauchy distribution.",2026-03-04 13:09:46+00:00,"{tsagris2025a} proposed the generalized circular projected Cauchy distribution, whose special case is the wrapped Cauchy distribution. In this paper we first derive the relationship with the wrapped Cauchy distribution and we propose a log-likelihood ratio test for the equality of two angular means, without assuming equality of thew concentration parameters. Simulation studies illustrate the performance of the test when one falsely assumes that the true underlying distribution is the wrapped Cauchy distribution."
http://arxiv.org/abs/2603.04021v1,Explicit p-adic Hodge theory for elliptic curves and non-split Cartan images,mathematics,"Let $E/\mathbb{Q}_p$ be an elliptic curve whose mod $p$ Galois image is contained in the normaliser of a non-split Cartan. We classify the possible $p$-adic images of $E$ using tools from $p$-adic Hodge theory via a careful analysis of the local Galois structure of the $p$-power torsion of $E$. We pay special attention to the case where $E$ has potentially supersingular reduction, where we give an algorithm to determine the corresponding filtered $(\varphi,\operatorname{Gal}(K/\mathbb{Q}_p))$-module from a Weierstrass model (which appears to be novel), and introduce alternative division polynomials that may be of independent interest.
  We deduce global consequences for elliptic curves $E/\mathbb{Q}$: when the mod $p$ representation of $E$ has non-split Cartan image and $E$ doesn't have CM, the $p$-adic image must be the full preimage of the normaliser of a mod $p^n$ non-split Cartan for some $n \geq 1$. As an application, we sharpen existing bounds on the adelic image in terms of the Weil height of the $j$-invariant.",2026-03-04 12:57:05+00:00,"Let be an elliptic curve whose mod Galois image is contained in the normaliser of a non-split Cartan. We classify the possible -adic images of using tools from -adic Hodge theory via a careful analysis of the local Galois structure of the -power torsion of . We pay special attention to the case where has potentially supersingular reduction, where we give an algorithm to determine the corresponding filtered -module from a Weierstrass model (which appears to be novel), and introduce alternative division polynomials that may be of independent interest. We deduce global consequences for elliptic curves : when the mod representation of has non-split Cartan image and doesn't have CM, the -adic image must be the full preimage of the normaliser of a mod non-split Cartan for some . As an application, we sharpen existing bounds on the adelic image in terms of the Weil height of the -invariant."
http://arxiv.org/abs/2603.04020v1,Invariant measures and traces on groupoid $\mathrm{C}^\ast$-algebras,mathematics,"We provide sufficient conditions for the existence of a trace on the essential $\mathrm{C}^\ast$-algebra of a (not necessarily Hausdorff) étale groupoid $G$ which extends an invariant measure $μ$ on the unit space of $G$. In particular, it suffices for the isotropy groups of $G$ to be amenable, or for $G$ to be essentially free with respect to $μ$.
  We also show that $G$ is essentially free with respect to an invariant measure $μ$ if and only if $μ$ extends to a unique trace on the full $\mathrm{C}^\ast$-algebra of $G$.
  We work in the generality of possibly infinite measures and, accordingly, possibly unbounded traces. Moreover, whenever possible, we state our results for twisted groupoids.
  As an application, we show that gauge-invariant algebras of finite-state self-similar groups admit a unique tracial state.",2026-03-04 12:56:29+00:00,"We provide sufficient conditions for the existence of a trace on the essential -algebra of a (not necessarily Hausdorff) étale groupoid which extends an invariant measure on the unit space of . In particular, it suffices for the isotropy groups of to be amenable, or for to be essentially free with respect to . We also show that is essentially free with respect to an invariant measure if and only if extends to a unique trace on the full -algebra of . We work in the generality of possibly infinite measures and, accordingly, possibly unbounded traces. Moreover, whenever possible, we state our results for twisted groupoids. As an application, we show that gauge-invariant algebras of finite-state self-similar groups admit a unique tracial state."
http://arxiv.org/abs/2603.04014v1,Non-Derivability Results in Polymorphic Dependent Type Theory,mathematics,"In the pure Calculus of Constructions (CC) one can define data types and function over these, and there is a powerful higher order logic to reason over these functions and data types. This is due to the combination of impredicativity and dependent types, and most of these features can already be observed in polymorphic (second order) dependent type theory $λ$P2. The impredicative encoding of data types (in $λ$P2 or CC) is powerful but not fully satisfactory: for example, the induction principle is not provable. As a matter of fact, it can be shown that induction is not provable for whatever possible representation of data types. In a recent paper, Awodey, Frey and Speight show that in an extension of $λ$P2 with Sigma-types, identity types with uniqueness of identity proofs and function extensionality, it is possible to define data types for which the induction principle is provable. More recently it has been shown that in this extension of $λ$P2, also quotient types can be defined with the proper induction principle, and, using quotient types, coinductive types can be defined with the proper coinduction principle. 
  This leaves various questions open: Are quotient types with induction principle not definable in the original $λ$P2? And how about coinductive types, is it impossible to get a strong coinduction principle in $λ$P2? Looking at it from the other side: which of the extensions used are really needed to make induction and coinduction work? In this paper, we contribute partial answers to these questions: parametric quotient types are not definable in $λ$P2 and the well-known definable stream type does not have a coinduction principle. For the latter question we show that, if we just extend $λ$P2 with Sigma-types and identity types with uniqueness of identity proofs, we still cannot prove an induction principle for the natural numbers. So function extensionality is crucial in making induction provable. We show these results by studying models of $λ$P2 where the types representing these principles are empty, so these models act as counter models to the derivability of the principles.",2026-03-04 12:51:39+00:00,"In the pure Calculus of Constructions (CC) one can define data types and function over these, and there is a powerful higher order logic to reason over these functions and data types. This is due to the combination of impredicativity and dependent types, and most of these features can already be observed in polymorphic (second order) dependent type theory P2. The impredicative encoding of data types (in P2 or CC) is powerful but not fully satisfactory: for example, the induction principle is not provable. As a matter of fact, it can be shown that induction is not provable for whatever possible representation of data types. In a recent paper, Awodey, Frey and Speight show that in an extension of P2 with Sigma-types, identity types with uniqueness of identity proofs and function extensionality, it is possible to define data types for which the induction principle is provable. More recently it has been shown that in this extension of P2, also quotient types can be defined with the proper induction principle, and, using quotient types, coinductive types can be defined with the proper coinduction principle. This leaves various questions open: Are quotient types with induction principle not definable in the original P2? And how about coinductive types, is it impossible to get a strong coinduction principle in P2? Looking at it from the other side: which of the extensions used are really needed to make induction and coinduction work? In this paper, we contribute partial answers to these questions: parametric quotient types are not definable in P2 and the well-known definable stream type does not have a coinduction principle. For the latter question we show that, if we just extend P2 with Sigma-types and identity types with uniqueness of identity proofs, we still cannot prove an induction principle for the natural numbers. So function extensionality is crucial in making induction provable. We show these results by studying models of P2 where the types representing these principles are empty, so these models act as counter models to the derivability of the principles."
