paper_id,title,field,abstract,published,year
http://arxiv.org/abs/mtrl-th/9609004v1,Substrate-adsorbate coupling in CO-adsorbed copper,physics,"The vibrational properties of carbon monoxide adsorbed to the copper (100) surface are explored within density functional theory. Atoms of the substrate and adsorbate are treated on an equal footing in order to examine the effect of substrate--adsorbate coupling. This coupling is found to have a significant effect on the vibrational modes, particularly the in-plane frustrated translation, which mixes strongly with substrate phonons and broadens into a resonance. The predicted lifetime due to this harmonic decay mechanism is in excellent quantitative agreement with experiment.",1996-09-23 16:18:45+00:00,1996
http://arxiv.org/abs/acc-phys/9609005v1,Coupling Impedances of Azimuthally Symmetric Obstacles of Semi-Elliptical Shape in a Beam Pipe,physics,The beam coupling impedances of small axisymmetric obstacles having a semi-elliptical cross section along the beam in the vacuum chamber of an accelerator are calculated at frequencies for which the wavelength is large compared to a typical size of the obstacle. Analytical results are obtained for both the irises and the cavities with such a shape which allow simple estimates of their broad-band impedances.,1996-09-23 23:06:34+00:00,1996
http://arxiv.org/abs/acc-phys/9609006v2,Beam Coupling Impedances of Obstacles Protruding into Beam Pipe,physics,"The beam coupling impedances of small obstacles protruding inside the vacuum chamber of an accelerator are calculated analytically at frequencies for which the wavelength is large compared to a typical size of the obstacle. Simple formulas for a few important particular cases, including both essentially three-dimensional objects like a post or a mask and axisymmetric irises, are presented. The analytical results are compared and agree with three-dimensional computer simulations. These results allow simple practical estimates of the broad-band impedance contributions from such discontinuities.",1996-09-23 23:15:31+00:00,1996
http://arxiv.org/abs/atom-ph/9609001v1,Operational Theory of Homodyne Detection,physics,"We discuss a balanced homodyne detection scheme with imperfect detectors in the framework of the operational approach to quantum measurement. We show that a realistic homodyne measurement is described by a family of operational observables that depends on the experimental setup, rather than a single field quadrature operator. We find an explicit form of this family, which fully characterizes the experimental device and is independent of a specific state of the measured system. We also derive operational homodyne observables for the setup with a random phase, which has been recently applied in an ultrafast measurement of the photon statistics of a pulsed diode laser. The operational formulation directly gives the relation between the detected noise and the intrinsic quantum fluctuations of the measured field. We demonstrate this on two examples: the operational uncertainty relation for the field quadratures, and the homodyne detection of suppressed fluctuations in photon statistics.",1996-09-27 16:46:53+00:00,1996
http://arxiv.org/abs/chem-ph/9609002v1,A Computational Study of Thirteen-atom Ar-Kr Cluster Heat Capacities,physics,"Heat capacity curves as functions of temperature were calculated using Monte Carlo methods for the series of Ar_{13-n}Kr_n clusters (0 <= n <= 13). The clusters were modeled classically using pairwise additive Lennard-Jones potentials. J-walking (or jump-walking) was used to overcome convergence difficulties due to quasiergodicity present in the solid-liquid transition regions, as well as in the very low temperature regions where heat capacity anomalies arising from permutational isomers were observed. Substantial discrepancies between the J-walking results and the results obtained using standard Metropolis Monte Carlo methods were found. Results obtained using the atom-exchange method, another Monte Carlo variant designed for multi-component systems, were mostly similar to the J-walker results. Quench studies were also done to investigate the clusters' potential energy surfaces; in each case, the lowest energy isomer had an icosahedral-like symmetry typical of homogeneous thirteen-atom rare gas clusters, with an Ar atom being the central atom.",1996-09-27 22:33:47+00:00,1996
http://arxiv.org/abs/cond-mat/9609277v1,Glass Formation in the Gay-Berne Nematic Liquid Crystal,physics,"We present the results of molecular dynamics simulations of the Gay-Berne model of liquid crystals, supercooled from the nematic phase. We find a glass transition to a metastable phase with nematic order and frozen translational and orientational degrees of freedom. For fast quench rates the local structure is nematic-like, while for slower quench rates smectic order is present as well.",1996-09-28 17:40:04+00:00,1996
http://arxiv.org/abs/atom-ph/9609002v2,Can We Distinguish Between the Grand Canonical and the Canonical Ensemble in a BEC Experiment?,physics,"It is well known that at the thermodynamic limit there are no observable differences in the results obtained by grand canonical and canonical descriptions of a many-body system. In the present paper, we test the validity of this statement for finite systems using as an example an ensemble of bosons trapped in a 1D harmonic potential well. We have found an analytical formula for the canonical partition function and shown that, for 100 trapped atoms, the discrepancy between the grand canonical and canonical predictions for the condensate fraction reaches 10% in the vicinity of the Bose-Einstein threshold. This discrepancy decreases only logarithmically as the number of atoms increases. Furthermore we investigate numerically the case of a 3D ""cigar-shape"" trap in the range of parameters corresponding to current BEC experiments.",1996-09-30 18:47:21+00:00,1996
http://arxiv.org/abs/physics/9610001v1,Exact time evolution and master equations for the damped harmonic oscillator,physics,"Using the exact path integral solution for the damped harmonic oscillator it is shown that in general there does not exist an exact dissipative Liouville operator describing the dynamics of the oscillator for arbitrary initial bath preparations. Exact non-stationary Liouville operators can be found only for particular preparations. Three physically meaningful examples are examined. An exact new master equation is derived for thermal initial conditions. Second, the Liouville operator governing the time-evolution of equilibrium correlations is obtained. Third, factorizing initial conditions are studied. Additionally, one can show that there are approximate Liouville operators independent of the initial preparation describing the long time dynamics under appropriate conditions. The general form of these approximate master equations is derived and the coefficients are determined for special cases of the bath spectral density including the Ohmic, Drude and weak coupling cases. The connection with earlier work is discussed.",1996-10-01 19:55:42+00:00,1996
http://arxiv.org/abs/physics/9610002v1,Comment on Enhanced TKE Dissipation under Breaking Waves,physics,"It is noted that the results of recent experiments on the enhancement of turbulent kinetic energy (TKE) dissipation below surface waves can be stated as follows. TKE dissipation is enhanced by a factor $15 H_{ws}/z$ at depths $0.5 H_{ws} < z < 20 H_{ws}$ with respect to the wall-layer result $ε= u_{*w}^3/κz$, where $u_{*w}$ is the friction velocity in water and $H_{ws}$ is the significant wind-sea wave height. For open ocean conditions, this reduces in most cases to an enhancement factor $10^6 u_{*w}^2/gz \approx U_{10}^2/gz$.",1996-10-02 10:17:20+00:00,1996
http://arxiv.org/abs/physics/9610003v1,Harmonic analysis of random number generators and multiplicative groups of residue class rings,physics,"The spectral test of random number generators (R.R. Coveyou and R.D. McPherson, 1967) is generalized. The sequence of random numbers is analyzed explicitly not just via their n-tupel distributions. The generalized analysis of many generators becomes possible due to a theorem on the harmonic analysis of multiplicative groups of residue class rings. We find that the mixed multiplicative generator with power of two modulus does not pass the extended test with an ideal result. Best qualities has a new generator with the recursion formula X(k+1)=a*X(k)+c*int(k/2) mod 2^d. We discuss the choice of the parameters a, c for very large moduli 2^d and present an implementation of the suggested generator with d=256, a=2^128+2^64+2^32+62181, c=(2^160+1)*11463.",1996-10-04 11:33:43+00:00,1996
http://arxiv.org/abs/physics/9610004v1,Harmonic analysis of random number generators,physics,"The spectral test of random number generators (R.R. Coveyou and R.D. McPherson, 1967) is generalized. The sequence of random numbers is analyzed explicitly, not just via their n-tupel distributions. We find that the mixed multiplicative generator with power of two modulus does not pass the extended test with an ideal result. Best qualities has a new generator with the recursion formula X(k+1)=a*X(k)+c*int(k/2) mod 2^d. We discuss the choice of the parameters a, c for very large moduli 2^d and present an implementation of the suggested generator with d=256, a=2^128+2^64+2^32+62181, c=(2^160+1)*11463.",1996-10-04 13:38:16+00:00,1996
http://arxiv.org/abs/cond-mat/9610035v2,A Possible Nanometer-scale Computing Device Based on an Adding Cellular Automaton,physics,We present a simple one-dimensional Cellular Automaton (CA) which has the property that an initial state composed of two binary numbers evolves quickly into a final state which is their sum. We call this CA the Adding Cellular Automaton (ACA). The ACA requires only 2N two-state cells in order to add any two N-1 bit binary numbers. The ACA could be directly realized as a wireless nanometer-scale computing device - a possible implementation using coupled quantum dots is outlined.,1996-10-06 05:51:28+00:00,1996
http://arxiv.org/abs/physics/9610005v1,Resistive Magnetohydrodynamic Equilibria in a Torus,physics,"It was recently demonstrated that static, resistive, magnetohydrodynamic equilibria, in the presence of spatially-uniform electrical conductivity, do not exist in a torus under a standard set of assumed symmetries and boundary conditions. The difficulty, which goes away in the ``periodic straight cylinder approximation,'' is associated with the necessarily non-vanishing character of the curl of the Lorentz force, j x B. Here, we ask if there exists a spatial profile of electrical conductivity that permits the existence of zero-flow, axisymmetric r esistive equilibria in a torus, and answer the question in the affirmative. However, the physical properties of the conductivity profile are unusual (the conductivity cannot be constant on a magnetic surface, for example) and whether such equilibria are to be considered physically possible remains an open question.",1996-10-07 16:05:43+00:00,1996
http://arxiv.org/abs/physics/9610006v1,Toroidal Vortices in Resistive Magnetohydrodynamic Equilibria,physics,"Resistive steady states in toroidal magnetohydrodynamics (MHD), where Ohm's law must be taken into account, differ considerably from ideal ones. Only for special (and probably unphysical) resistivity profiles can the Lorentz force, in the static force-balance equation, be expressed as the gradient of a scalar and thus cancel the gradient of a scalar pressure. In general, the Lorentz force has a curl directed so as to generate toroidal vorticity. Here, we calculate, for a collisional, highly viscous magnetofluid, the flows that are required for an axisymmetric toroidal steady state, assuming uniform scalar resistivity and viscosity. The flows originate from paired toroidal vortices (in what might be called a ``double smoke ring'' configuration), and are thought likely to be ubiquitous in the interior of toroidally driven magnetofluids of this type. The existence of such vortices is conjectured to characterize magnetofluids beyond the high-viscosity limit in which they are readily calculable.",1996-10-07 20:04:05+00:00,1996
http://arxiv.org/abs/patt-sol/9610005v2,Direct Transition to Spatiotemporal Chaos in Low Prandtl Number Fluids,physics,"We present the first large scale numerical simulation of three-dimensional Rayleigh-Bénard convection near onset, under free-free boundary conditions for a fluid of Prandtl number $σ=0.5$. We find that a spatiotemporally chaotic state emerges immediately above onset, which we investigate as a function of the reduced control parameter $ε$. We conclude that the transition from conduction to spatiotemporal chaos is second order and of ``mean field'' character. We also present a simple theory for the time-averaged convective current. Finally, we show that the time-averaged structure factor satisfies a scaling behavior with respect to the correlation length near onset.",1996-10-07 21:42:18+00:00,1996
http://arxiv.org/abs/physics/9610007v1,Jets from Collapsing Bubbles,physics,"When an asymmetric bubble collapses it generally produces a well defined high velocity jet. This is remarkable because one might expect such a collapse to produce a complex or chaotic flow rather than an ordered one. I present a dimensional argument for the ubiquity of jets from collapsing bubbles, and model the aspherical collapse of a bubble with pieces of Rayleigh's solution for spherical collapse and its cylindrical analogue. This model explains the ubiquity of jet formation in aspherical collapse, and predicts the shape and velocity profile of the resulting jet. These predictions may be tested in the laboratory or by numerical calculation. An application to solid spall is suggested.",1996-10-08 16:23:50+00:00,1996
http://arxiv.org/abs/physics/9610008v1,Future Colliders,physics,"The high energy physics advantages, disadvantages and luminosity requirements of hadrons, of leptons and photon-photon colliders are considered. Technical arguments for increased energy in each type of machine are presented. Their relative size, and the implications of size on cost are discussed.",1996-10-09 16:54:20+00:00,1996
http://arxiv.org/abs/physics/9610009v1,High Luminosity Muon Collider Design,physics,"Muon Colliders have unique technical and physics advantages and disadvantages when compared with both hadrons and electron machines. They should be regarded as complementary. Parameters are given of a 4 TeV high luminosity muon-muon collider, and of a 0.5 TeV demonstration machine. We discuss the various systems in such muon collider.",1996-10-09 17:51:04+00:00,1996
http://arxiv.org/abs/astro-ph/9610061v1,"Hydrodynamic and N-body Schemes On An Unstructured, Adaptive Mesh with Applications to Cosmological Simulations",physics,"The theory and application of numerical methods for unstructured meshes have been improved significantly in recent years. Because the grids can be place arbitrarily in space, unstructured meshes can provide much higher spatial resolution than regular meshes. The built-in nature of mesh adaptivity for unstructured meshes gives one way to simulate highly dynamic, hierarchical problems involving both collisionless dark matter and collisional gas dynamics. In this paper, we describe algorithms to construct unstructured meshes from a set of points with periodic boundary conditions through Delaunay triangulation, and algorithms to solve hydrodynamic and N-body problems on an unstructured mesh . A combination of a local transformation algorithm and the traditional Bowyer-Watson algorithm gives an efficient approach to perform Delaunay triangulation. A novel algorithm to solve N-body equations of motion on an unstructured mesh is described. Poisson's equation is solved using the conjugate gradient method. A gas-kinetic scheme based on the BGK model to solve Euler equations is used to evolve the hydrodynamic equations. We apply these algorithms to solve cosmological settings, which involve both dark and baryonic matter. Various cooling and heating processes for primordial baryonic matter are included in the code. The numerical results show that the N-body and hydrodynamic algorithms based on unstructured meshes with mesh refinement are well-suited for hierarchical structure formation problems.",1996-10-09 18:32:37+00:00,1996
http://arxiv.org/abs/physics/9610010v1,Local Interactions and Protein Folding: A 3D Off-Lattice Approach,physics,"The thermodynamic behavior of a three-dimensional off-lattice model for protein folding is probed. The model has only two types of residues, hydrophobic and hydrophilic. In absence of local interactions, native structure formation does not occur for the temperatures considered. By including sequence independent local interactions, which qualitatively reproduce local properties of functional proteins, the dominance of a native state for many sequences is observed. As in lattice model approaches, folding takes place by gradual compactification, followed by a sequence dependent folding transition. Our results differ from lattice approaches in that bimodal energy distributions are not observed and that high folding temperatures are accompanied by relatively low temperatures for the peak of the specific heat. Also, in contrast to earlier studies using lattice models, our results convincingly demonstrate that one does not need more than two types of residues to generate sequences with good thermodynamic folding properties in three dimensions.",1996-10-10 16:37:25+00:00,1996
http://arxiv.org/abs/physics/9610011v1,The Non-Organic Theory of the Genesis of Petroleum,physics,"Recent advances in interdisciplinary fields as diverse as astrophysics, cosmogeophysics, nuclear geology, etc. have led to interesting developments in the non-organic theory of the genesis of petroleum. This theory, which holds that petroleum is of an abiogenic primordial origin, provides an explanation for certain features of petroleum geology that are hard to explain within the standard organic framework. If the non-organic theory is correct, then hydrocarbon reserves would be enormous and almost inexhaustable.",1996-10-15 10:03:12+00:00,1996
http://arxiv.org/abs/physics/9610012v1,Limited-Diffraction Solutions to Maxwell and to Schroedinger Equations,physics,"We have developed a new family of limited-diffraction electromagnetic X-shaped waves based on the scalar ""X waves"" discovered previously. These waves are diffraction-free in theory and particle-like (wave packets), in that they maintain their shape as they propagate to an infinite distance. The X waves possess (theoretically) infinitely extended arms, and --at least, the ones studied in this paper-- have an infinite total energy: therefore, they are not physically realizable. However, they can be truncated in both space and time and approximated by means of a finite aperture radiator so to get a large enough depth of interest (depth of field). In addition to the Maxwell equations, X wave solutions to the free Schroedinger equation are also obtained. Possible applications of these new waves are discussed. Finally, we discuss the appearance of the X-shaped solutions from the purely geometric point of view of the Special Relativity theory. [PACS nos. 03.40.Kf, 03.50.De, 41.20.Jb, 41.20.Bt, 42.25.Bs, 03.30.+p, 03.65.-w].",1996-10-15 22:45:15+00:00,1996
http://arxiv.org/abs/physics/9610013v2,Life and Water,physics,"Many living organisms on Earth are strongly dependent on water, the natural liquid of the planet. A possible reason for that could be the conjecture of Ryoji Takahashi [Phys. Lett. A 141, 15 (1989)] that water microdrops release negentropy through a phase transition to a phase with zero surface tension. Biological cells could make use of such a phase transition in their duty cycle. We comment on the relative merit of this conjecture, and present it in wider theoretical context.",1996-10-16 22:52:00+00:00,1996
http://arxiv.org/abs/physics/9610014v1,Uniqueness in Relativistic Hydrodynamics,physics,The choice of the 4-velocity in the relativistic hydrodynamics proposed by Landau and Lifshitz is demonstrated to be the only one satisfying all general principles. Especially the far more widely adopted Eckart choice has to be abandoned.,1996-10-17 09:59:09+00:00,1996
http://arxiv.org/abs/physics/9610015v2,A Simplified Approach to Optimally Controlled Quantum Dynamics,physics,"A new formalism for the optimal control of quantum mechanical physical observables is presented. This approach is based on an analogous classical control technique reported previously[J. Botina, H. Rabitz and N. Rahman, J. chem. Phys. Vol. 102, pag. 226 (1995)]. Quantum Lagrange multiplier functions are used to preserve a chosen subset of the observable dynamics of interest. As a result, a corresponding small set of Lagrange multipliers needs to be calculated and they are only a function of time. This is a considerable simplification over traditional quantum optimal control theory[S. shi and H. Rabitz, comp. Phys. Comm. Vol. 63, pag. 71 (1991)]. The success of the new approach is based on taking advantage of the multiplicity of solutions to virtually any problem of quantum control to meet a physical objective. A family of such simplified formulations is introduced and numerically tested. Results are presented for these algorithms and compared with previous reported work on a model problem for selective unimolecular reaction induced by an external optical electric field.",1996-10-20 00:31:06+00:00,1996
http://arxiv.org/abs/physics/9610016v1,Laying the ghost of the relativistic temperature transformation,physics,"Using the Unruh-DeWitt detector, it is shown that a universal and continuous Lorentz transformaion of temperature cannot exist for black-body radiation. Since any valid Lorentz transformation of temperature must be able to deal with black-body radiation, it is concluded that a universal and continuous temperature transformation does not exist.",1996-10-23 15:16:36+00:00,1996
http://arxiv.org/abs/physics/9610017v2,Note on the dynamic instability of microtubules,physics,If the dynamic instability of microtubules follows a gamma distribution then one can associate to it a Cantor set,1996-10-23 23:26:00+00:00,1996
http://arxiv.org/abs/hep-ph/9610474v1,Physical and Cosmological Implications of a Possible Class of Particles Able to Travel Faster than Light,physics,"If Lorentz invariance is only an approximate property of equations describing a sector of matter above some critical distance scale, the speed of light c will not necessarily be the only critical speed in vacuum. Superluminal sectors of matter may exist related to new degrees of freedom not yet discovered experimentally. The new particles would not be tachyons: they may feel different minkowskian space-times with critical speeds much higher than c and behave kinematically like ordinary particles apart from the difference in critical speed. We present a discussion of possible physical (theoretical and experimental) and cosmological implications of such a scenario, assuming that the superluminal sectors couple weakly to ordinary matter.",1996-10-24 22:41:51+00:00,1996
http://arxiv.org/abs/hep-th/9610193v1,Knots and Particles,physics,"Using methods of high performance computing, we have found indications that knotlike structures appear as stable finite energy solitons in a realistic 3+1 dimensional model. We have explicitly simulated the unknot and trefoil configurations, and our results suggest that all torus knots appear as solitons. Our observations open new theoretical possibilities in scenarios where stringlike structures appear, including physics of fundamental interactions and early universe cosmology. In nematic liquid crystals and 3He superfluids such knotted solitons might actually be observed.",1996-10-24 22:52:38+00:00,1996
http://arxiv.org/abs/hep-ex/9610008v2,Laser cooling of electron beams for linear colliders,physics,A novel method of electron beam cooling is considered which can be used for linear colliders. The electron beam is cooled during collision with focused powerful laser pulse. With reasonable laser parameters (laser flash energy about 10 J) one can decrease transverse beam emittances by a factor about 10 per one stage. The ultimate transverse emittances are much below those achievable by other methods. Beam depolarization during cooling is about 5--15 % for one stage. This method is especially useful for photon colliders and opens new possibilities for e+e- colliders.,1996-10-28 01:23:14+00:00,1996
http://arxiv.org/abs/physics/9610019v1,A Fast Algorithm for High-Dimensional Markov Processes with Finite Sets of Transition Rates,physics,"The discrete class algorithm presented in this paper is an efficient simulation tool for stochastic processes governed by a reasonably small set of transition rates. The algorithm is presented, its performance compared to prevailing methods and applications to epitaxial growth and neuronal models are sketched.
  Source code is available from the author's WWW-site.",1996-10-28 11:18:49+00:00,1996
http://arxiv.org/abs/physics/9610018v1,Consistent analytical approach for the quasiclassical radial dipole matrix elements,physics,A consistent analytical approach for calculation of the quasiclassical radial dipole matrix elements in the momentum and coordinate representations is presented. Very simple but relatively precise expressions for the matrix elements are derived in both representations. All analytical expressions contain only one special function -- the Anger function and its derivative. They generalise and increase the accuracy of some known quasiclassical expressions. The small difference between the two forms of the expressions for the dipole matrix elements indicates to the applicability of the simple expressions given by the consistent quasiclassical approach even for low atomic states.,1996-10-28 13:14:10+00:00,1996
http://arxiv.org/abs/physics/9610020v1,Quantum Interference in Three Photon Down Conversion,physics,"We study degenerate three photon down conversion as a potential scheme for generating nonclassical states of light which exhibit clear signatures of phase space interference. The Wigner function representing these states contains an interference pattern manifesting quantum coherence between distinct phase space components, and has substantial areas of negativity. We develop an analytical description of the interference pattern, which demonstrates how the oscillations of the Wigner function are built up by the superposition principle. We analyze the impact of dissipation and pump fluctuations on the visibility of the interference pattern; the results suggest that some signatures of quantum coherence can be observed in the presence of moderate amount of noise.",1996-10-29 16:01:46+00:00,1996
http://arxiv.org/abs/cond-mat/9610209v1,A nonequilibrium equality for free energy differences,physics,"An expression is derived for the classical free energy difference between two configurations of a system, in terms of an ensemble of finite-time measurements of the work performed in parametrically switching from one configuration to the other. Two well-known equilibrium identities emerge as limiting cases of this result.",1996-10-30 00:13:42+00:00,1996
http://arxiv.org/abs/physics/9610021v1,On the mechanism of decadal oscillations in a coarse resolution ocean model,physics,"The mechanism that causes an interdecadal oscillation in a coarse resolution sector ocean model forced by mixed boundary conditions is studied. The oscillation is characterized by large fluctuations in convective activity and air/sea heat exchange on a decadal time scale. When the convective activity is large, a strengthening of the southeastward surface flow advects more relatively fresh water from the northwestern part of the basin into the convective area, which reduces the convective activity. Similarly, when the convective activity is small, the flow of relatively fresh water is weak, which enables the expansion of the convective area. The oscillation critically depends on how the ocean circulation, and especially the surface circulation, responds to anomalous convective activity. Horizontal boundaries turn out to play an important role in the dynamical response of the ocean circulation. That the dynamical reponse is essential to the oscillation is confirmed with two simple (conceptual) models, and some idealized ocean experiments.",1996-10-30 16:18:23+00:00,1996
http://arxiv.org/abs/physics/9610022v1,Phase Coexistence Properties of Polarizable Stockmayer Fluids,physics,"We report the phase coexistence properties of polarizable Stockmayer fluids of reduced permanent dipoles equal to 1.0 and 2.0 and reduced polarizabilities equal to 0.00, 0.03, and 0.06, calculated by a series of grand canonical Monte Carlo simulations with the histogram reweighting method. In the histogram reweighting method, the distributions of density and energy calculated in Grand Canonical Monte Carlo simulations are stored in histograms and analyzed to construct the grand canonical partition function of the system. All thermodynamic properties are calculated from the grand partition function. The results are compared with Wertheim's renormalization perturbation theory. Deviations between theory and simulation results for the coexistence envelope are near 2% for the lower dipole moment and 10 % for the higher dipole moment we studied.",1996-10-30 18:21:37+00:00,1996
http://arxiv.org/abs/physics/9610023v1,Prediction of Phase Transition in CaSiO$_3$ Perovskite and Implications for Lower Mantle Structure,physics,"First principles linear response calculations are used to investigate the lattice dynamics of what is thought to be the third most abundant phase in the lower mantle, CaSiO_3 perovskite. The commonly assumed cubic structure (Pm3m) is found to be dynamically unstable at all pressures, exhibiting unstable modes along the Brillouin zone edge from the M-point to the R-point. Based on these results, we predict that the ground state structure of CaSiO_3 perovskite is a distorted phase with lower than cubic symmetry. We predict that a phase transition occurs in CaSiO_3 perovskite within the earth's lower mantle from the low temperature distorted phase to the cubic phase at high temperature. The predicted phase transition provides a possible explanation of some of the seismological observations of reflective features within the lower mantle.",1996-10-31 14:12:15+00:00,1996
http://arxiv.org/abs/astro-ph/9610266v1,Superheated Droplet Detectors as CDM Detectors: The SIMPLE Experiment,physics,"Superheated Droplet Detectors (SDDs) are becoming commonplace in neutron personnel dosimetry. Their total insensitivity to minimum ionizing radiation (while responsive to nuclear recoils of energies ~ few keV), together with their low cost, ease of production, and operation at room temperature and 1 atm makes them ideal for Cold Dark Matter (CDM) searches. SDD's are optimal for the exploration of the spin-dependent neutralino coupling due to their high fluorine content. The status of SIMPLE (Superheated Instrument for Massive ParticLe Experiments) is presented. Under realistic background considerations, we expect an improvement in the present Cold Dark Matter sensitivity of 2-3 orders of magnitude after ~1 kg-y of data acquisition.",1996-10-31 14:57:45+00:00,1996
http://arxiv.org/abs/physics/9610024v1,Accuracy of Sampling Quantum Phase Space in Photon Counting Experiment,physics,"We study the accuracy of determining the phase space quasidistribution of a single quantized light mode by a photon counting experiment. We derive an exact analytical formula for the error of the experimental outcome. This result provides an estimation for the experimental parameters, such as the number of events, required to determine the quasidistribution with assumed precision. Our analysis also shows that it is in general not possible to compensate the imperfectness of the photodetector in a numerical processing of the experimental data. The discussion is illustrated with Monte Carlo simulations of the photon counting experiment for the coherent state, the one photon Fock state, and the Schroedinger cat state.",1996-10-31 18:11:54+00:00,1996
http://arxiv.org/abs/physics/9611001v1,On Stern-Gerlach forces allowed by special relativity and the special case of the classical spinning particle of Derbenev-Kondratenko,physics,This work is devoted to an examination of Stern-Gerlach forces consistent with special relativity and is motivated by recent interest in the relativistic Stern-Gerlach force acting on polarized protons in high-energy particle accelerators. The equations for the orbital and spin motion of a classical charged particle with arbitrary intrinsic magnetic dipole moment in an external electromagnetic field are considered and by imposing the constraints of special relativity and restricting to first order in spin (= first order $\hbar$) a well-defined class of spin-orbit systems is obtained. All these systems can be treated on an equal footing including such prominent cases as those considered by Frenkel and by Good. The Frenkel case is considered in great detail because I show that this system is identical with the one introduced by Derbenev and Kondratenko for studying spin motion in accelerators. In particular I prove that the spin-orbit system of Derbenev and Kondratenko is (nonmanifestly) Poincaré covariant and identify the transformation properties of this system under the Poincaré group. The Derbenev-Kondratenko Hamiltonian was originally proposed as a way to combine relativistic spin precession and the Lorentz force. The aforementioned findings now demonstrate that the Derbenev-Kondratenko Hamiltonian also provides a legitimate framework for handling the relativistic Stern-Gerlach force. Numerical examples based on the Frenkel and Good cases for the HERA proton ring and electromagnetic traps are provided.,1996-11-01 12:58:28+00:00,1996
http://arxiv.org/abs/physics/9611003v1,Retarded long-range potentials for the alkali-metal atoms and a perfectly conducting wall,physics,The retarded long-range potentials for hydrogen and alkali-metal atoms in their ground states and a perfectly conducting wall are calculated. The potentials are given over a wide range of atom-wall distances and the validity of the approximations used is established.,1996-11-04 17:56:42+00:00,1996
http://arxiv.org/abs/patt-sol/9611001v1,Vortex Dynamics in Dissipative Systems,physics,We derive the exact equation of motion for a vortex in two- and three- dimensional non-relativistic systems governed by the Ginzburg-Landau equation with complex coefficients. The velocity is given in terms of local gradients of the magnitude and phase of the complex field and is exact also for arbitrarily small inter-vortex distances. The results for vortices in a superfluid or a superconductor are recovered.,1996-11-05 04:07:00+00:00,1996
http://arxiv.org/abs/physics/9611004v1,Eight-component differential equation for leptonium,physics,"It is shown that the potential for lepton-antilepton bound states (leptonium) is the Fourier transform of the first Born approximation to the QED scattering amplitude in an 8-component equation, while 16-component equations are excluded. The Fourier transform is exact at all cms energies $-\infty < E < \infty$; the resulting atomic spectrum is explicitly CPT-invariant.",1996-11-05 18:54:47+00:00,1996
http://arxiv.org/abs/cond-mat/9611042v1,On $qp$-Deformations in Statistical Mechanics of Bosons in D Dimensions,physics,The Bose distribution for a gas of nonrelativistic free bosons is derived in the framework of $qp$-deformed second quantization. Some thermodynamical functions for such a system in D dimensions are derived. Bose-Einstein condensation is discussed in terms of the parameters q and p as well as a parameter $ν_0'$ which characterizes the representation space of the oscillator algebra.,1996-11-06 11:41:47+00:00,1996
http://arxiv.org/abs/physics/9611005v1,Formation of antihydrogen atoms in an ultra-cold positron-antiproton plasma,physics,We discuss the formation of antihydrogen atoms ($\bar{\rm H}$) in an ultra-cold positron-antiproton plasma. For positron densities $n_p\agt 10^8$ cm$^{-3}$ the characteristic formation time of stable $\bar{H}$ is determined by collisional relaxation of highly excited atoms produced in the process of 3-body Thompson recombination. Relying on the mechanisms of ``replacement collisions'' and ``transverse collisional drift'' we find a bottleneck in the relaxation kinetics and analyze the physical consequences of this phenomenon.,1996-11-06 13:18:32+00:00,1996
http://arxiv.org/abs/physics/9611007v1,Coherent Population Trapping with Losses on the Sodium D1 Line Hanle Effect,physics,"We consider the coherent population trapping phenomenon in a thermal sodium atomic beam. We compare the different coherent population trapping schemes that can be established on the D1 line using the Zeeman sublevels of a given ground hyperfine state. The coherent population trapping preparation is examined by means of a Hanle effect configuration. The efficiency of the coherent population trapping phenomenon has been examined in presence of optical pumping into hyperfine levels external to those of the excited transition. We show that both the contrast and the width of the coherent population trapping resonance strongly decrease when the optical pumping rate is increased. In the experiment, the loss rate due to optical pumping has been controlled by means of a laser repump of variable intensity.",1996-11-10 15:27:10+00:00,1996
http://arxiv.org/abs/physics/9611009v2,A Note on the Relativistic Covariance of the $B-$ Cyclic Relations,physics,It is shown that the Evans-Vigier modified electrodynamics is compatible with the Relativity Theory.,1996-11-11 21:43:39+00:00,1996
http://arxiv.org/abs/physics/9611010v1,"Quasi-Monte Carlo, Discrepancies and Error Estimates",physics,"We discuss the problem of defining an estimate for the error in quasi-Monte Carlo integration. The key issue is the definition of an ensemble of quasi-random point sets that, on the one hand, includes a sufficiency of equivalent point sets, and on the other hand uses information on the degree of uniformity of the point set actually used, in the form of a discrepancy or diaphony. A few examples of such discrepancies are given. We derive the distribution of our error estimate in the limit of large number of points. In many cases, Gaussian central limits are obtained. We also present numerical results for the quadratic star-discrepancy for a number of quasi-random sequences.",1996-11-12 13:36:04+00:00,1996
http://arxiv.org/abs/physics/9611011v3,A one-map two-clock approach to teaching relativity in introductory physics,physics,"This paper presents some ideas which might assist teachers incorporating special relativity into an introductory physics curriculum. One can define the proper-time/velocity pair, as well as the coordinate-time/velocity pair, of a traveler using only distances measured with respect to a single ``map'' frame. When this is done, the relativistic equations for momentum, energy, constant acceleration, and force take on forms strikingly similar to their Newtonian counterparts. Thus high-school and college students not ready for Lorentz transforms may solve relativistic versions of any single-frame Newtonian problems they have mastered. We further show that multi-frame calculations (like the velocity-addition rule) acquire simplicity and/or utility not found using coordinate-velocity alone.",1996-11-13 15:32:41+00:00,1996
